PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
ALLSKY_SFC_SW_DWN,2010.0,19.264,21.917333333333332,23.254666666666665,22.291333333333334,19.759333333333334,16.849333333333334,15.162666666666667,16.002,18.34333333333333,17.474,15.145333333333333,16.229333333333333
ALLSKY_SFC_SW_DWN,2011.0,19.682666666666666,21.436,24.046,21.562666666666665,21.389333333333333,16.824,15.172666666666666,16.291999999999998,18.779333333333334,19.029999999999998,16.884,17.141333333333332
ALLSKY_SFC_SW_DWN,2012.0,20.37,21.949333333333335,22.508,21.228,20.840666666666667,17.267333333333333,17.802666666666667,16.685333333333332,19.83,18.179333333333332,18.426666666666666,17.642666666666667
ALLSKY_SFC_SW_DWN,2013.0,20.458000000000002,21.35,22.25133333333333,22.782,19.392666666666667,13.999333333333334,14.363333333333333,17.898666666666667,18.296,18.628,17.003333333333334,18.05
ALLSKY_SFC_SW_DWN,2014.0,19.621333333333332,21.289333333333335,23.28533333333333,21.983999999999998,20.2,18.29733333333333,16.492,16.69,19.509999999999998,17.34333333333333,16.04266666666667,15.642666666666665
ALLSKY_SFC_SW_DWN,2015.0,19.45,22.479333333333333,22.668,21.438,18.588,16.996,18.095333333333333,19.715333333333334,19.478666666666665,18.118,15.227333333333332,16.842666666666666
ALLSKY_SFC_SW_DWN,2016.0,19.280666666666665,21.400666666666666,23.09,23.05,19.509333333333334,15.066,16.72533333333333,19.235333333333333,19.608,19.738666666666667,17.516000000000002,17.43933333333333
ALLSKY_SFC_SW_DWN,2017.0,18.808,22.665333333333333,22.10533333333333,22.755333333333333,19.595333333333333,16.311333333333334,17.526666666666664,16.858,18.30933333333333,17.020666666666667,16.260666666666665,17.842666666666666
ALLSKY_SFC_SW_DWN,2018.0,18.817999999999998,22.542666666666666,22.39,22.212,18.638666666666666,15.264000000000001,15.582666666666666,15.827333333333334,21.524,18.144000000000002,17.080666666666666,16.654
ALLSKY_SFC_SW_DWN,2019.0,20.22533333333333,21.969333333333335,24.09733333333333,23.208666666666666,21.482666666666667,18.314666666666668,16.757333333333335,14.881333333333334,17.490000000000002,16.808666666666667,17.973333333333336,16.342666666666666
ALLSKY_SFC_SW_DWN,2020.0,20.291999999999998,21.85666666666667,23.06066666666667,22.771333333333335,19.800666666666665,16.898,16.433333333333334,17.183333333333334,15.99,18.330666666666666,17.014666666666667,15.960666666666667
ALLSKY_SFC_SW_DWN,2021.0,16.790666666666667,22.15533333333333,23.567999999999998,21.096,18.29733333333333,18.566666666666666,16.298666666666666,16.978,17.95266666666667,15.739333333333333,13.220666666666666,17.999333333333333
ALLSKY_SFC_SW_DWN,2022.0,19.485333333333337,21.032666666666668,22.02,20.842666666666666,16.688,18.259333333333334,15.598,16.652666666666665,19.552,17.499333333333333,15.768,16.096
ALLSKY_SFC_SW_DWN,2023.0,19.64333333333333,22.269333333333336,23.026,23.112000000000002,20.74866666666667,17.506000000000004,15.662666666666667,20.986666666666668,16.557333333333336,17.718666666666664,16.050666666666665,15.91
ALLSKY_SFC_SW_DWN,2024.0,17.765333333333334,22.676666666666666,23.607333333333333,23.348666666666666,16.61,16.064666666666668,13.709333333333332,17.41,19.395333333333333,16.506,15.641333333333334,16.107333333333333
ALLSKY_SFC_SW_DWN,2025.0,18.558,22.986,22.16,21.330666666666666,17.462666666666667,,,,,,,
